Supplier,Domain,Product,Catalog #,Type,Band #,MW (kDa),Total Bands,Display Color,Color Hex,Relative Intensity,Reference Band,GenePad Ladder ID,Product URL,PDF
NewEnglandBiolabs,https://www.neb.com (product pages 301-redirect to neb.cn in this environment; both reachable via curl),"Color Prestained Protein Standard, Broad Range (10–250 kDa)",P7719,"Prestained multicolor (recombinant, multi-chromophore)",6,70,11,blue,#2563eb,1,false,protein-newenglandbiolabs-color-prestained-protein-standard-broad-range-10-250-kda,https://www.neb.com/en-us/products/p7719-color-prestained-protein-standard-broad-range-10-250-kda,pdfs/NEB_P7719_ColorPrestained_COA.pdf (~104 KB)
NewEnglandBiolabs,https://www.neb.com (product pages 301-redirect to neb.cn in this environment; both reachable via curl),"Color Prestained Protein Standard, Broad Range (10–250 kDa)",P7719,"Prestained multicolor (recombinant, multi-chromophore)",7,100,11,blue,#2563eb,1,false,protein-newenglandbiolabs-color-prestained-protein-standard-broad-range-10-250-kda,https://www.neb.com/en-us/products/p7719-color-prestained-protein-standard-broad-range-10-250-kda,pdfs/NEB_P7719_ColorPrestained_COA.pdf (~104 KB)
NewEnglandBiolabs,https://www.neb.com (product pages 301-redirect to neb.cn in this environment; both reachable via curl),"Color Prestained Protein Standard, Broad Range (10–250 kDa)",P7719,"Prestained multicolor (recombinant, multi-chromophore)",8,140,11,blue,#2563eb,1,false,protein-newenglandbiolabs-color-prestained-protein-standard-broad-range-10-250-kda,https://www.neb.com/en-us/products/p7719-color-prestained-protein-standard-broad-range-10-250-kda,pdfs/NEB_P7719_ColorPrestained_COA.pdf (~104 KB)
NewEnglandBiolabs,https://www.neb.com (product pages 301-redirect to neb.cn in this environment; both reachable via curl),"Color Prestained Protein Standard, Broad Range (10–250 kDa)",P7719,"Prestained multicolor (recombinant, multi-chromophore)",9,180,11,blue,#2563eb,1,false,protein-newenglandbiolabs-color-prestained-protein-standard-broad-range-10-250-kda,https://www.neb.com/en-us/products/p7719-color-prestained-protein-standard-broad-range-10-250-kda,pdfs/NEB_P7719_ColorPrestained_COA.pdf (~104 KB)
NewEnglandBiolabs,https://www.neb.com (product pages 301-redirect to neb.cn in this environment; both reachable via curl),"Color Prestained Protein Standard, Broad Range (10–250 kDa)",P7719,"Prestained multicolor (recombinant, multi-chromophore)",10,220,11,blue,#2563eb,1,false,protein-newenglandbiolabs-color-prestained-protein-standard-broad-range-10-250-kda,https://www.neb.com/en-us/products/p7719-color-prestained-protein-standard-broad-range-10-250-kda,pdfs/NEB_P7719_ColorPrestained_COA.pdf (~104 KB)
NewEnglandBiolabs,https://www.neb.com (product pages 301-redirect to neb.cn in this environment; both reachable via curl),"Color Prestained Protein Standard, Broad Range (10–250 kDa)",P7719,"Prestained multicolor (recombinant, multi-chromophore)",11,250,11,blue,#2563eb,1,false,protein-newenglandbiolabs-color-prestained-protein-standard-broad-range-10-250-kda,https://www.neb.com/en-us/products/p7719-color-prestained-protein-standard-broad-range-10-250-kda,pdfs/NEB_P7719_ColorPrestained_COA.pdf (~104 KB)
OriGene,origene.com,MYC/DDK Tagged Western Blot Molecular Weight Markers,MWM1001,"Western Blot / Immunoprecipitation reagent — antibody-detectable molecular weight markers (NOT a prestained gel ladder). Consists of 5 over-expressed cell lysates with Myc/DDK tags, detected via anti-Myc / anti-DDK antibodies.",1,23,5,unknown,,,,,https://www.origene.com/catalog/others/molecular-tools/mwm1001-mycddk-tagged-western-blot-molecular-weight-markers,OriGene_MWM1001_datasheet.pdf
OriGene,origene.com,MYC/DDK Tagged Western Blot Molecular Weight Markers,MWM1001,"Western Blot / Immunoprecipitation reagent — antibody-detectable molecular weight markers (NOT a prestained gel ladder). Consists of 5 over-expressed cell lysates with Myc/DDK tags, detected via anti-Myc / anti-DDK antibodies.",2,30,5,unknown,,,,,https://www.origene.com/catalog/others/molecular-tools/mwm1001-mycddk-tagged-western-blot-molecular-weight-markers,OriGene_MWM1001_datasheet.pdf
OriGene,origene.com,MYC/DDK Tagged Western Blot Molecular Weight Markers,MWM1001,"Western Blot / Immunoprecipitation reagent — antibody-detectable molecular weight markers (NOT a prestained gel ladder). Consists of 5 over-expressed cell lysates with Myc/DDK tags, detected via anti-Myc / anti-DDK antibodies.",3,50,5,unknown,,,,,https://www.origene.com/catalog/others/molecular-tools/mwm1001-mycddk-tagged-western-blot-molecular-weight-markers,OriGene_MWM1001_datasheet.pdf
OriGene,origene.com,MYC/DDK Tagged Western Blot Molecular Weight Markers,MWM1001,"Western Blot / Immunoprecipitation reagent — antibody-detectable molecular weight markers (NOT a prestained gel ladder). Consists of 5 over-expressed cell lysates with Myc/DDK tags, detected via anti-Myc / anti-DDK antibodies.",4,75,5,unknown,,,,,https://www.origene.com/catalog/others/molecular-tools/mwm1001-mycddk-tagged-western-blot-molecular-weight-markers,OriGene_MWM1001_datasheet.pdf
OriGene,origene.com,MYC/DDK Tagged Western Blot Molecular Weight Markers,MWM1001,"Western Blot / Immunoprecipitation reagent — antibody-detectable molecular weight markers (NOT a prestained gel ladder). Consists of 5 over-expressed cell lysates with Myc/DDK tags, detected via anti-Myc / anti-DDK antibodies.",5,158,5,unknown,,,,,https://www.origene.com/catalog/others/molecular-tools/mwm1001-mycddk-tagged-western-blot-molecular-weight-markers,OriGene_MWM1001_datasheet.pdf
Promega,https://www.promega.com (geo-redirects to https://www.promega.com.cn in this environment),"Protein Molecular Weight Marker, Broad Range",V8491 / V849A (also V8495 / V849B pack variants) — primary SKU **V8491**,Unstained (natural proteins; for SDS-PAGE / Coomassie or silver stain),1,20,8,gray,#334155,1,false,protein-promega-protein-molecular-weight-marker-broad-range,https://www.promega.com/products/protein-analysis/protein-purification-and-detection/protein-molecular-weight-markers/catnum-v8491/,Product Information sheet (TB-style) — direct PDF host returned 404; not saved.
Promega,https://www.promega.com (geo-redirects to https://www.promega.com.cn in this environment),"Protein Molecular Weight Marker, Broad Range",V8491 / V849A (also V8495 / V849B pack variants) — primary SKU **V8491**,Unstained (natural proteins; for SDS-PAGE / Coomassie or silver stain),2,30,8,gray,#334155,1,false,protein-promega-protein-molecular-weight-marker-broad-range,https://www.promega.com/products/protein-analysis/protein-purification-and-detection/protein-molecular-weight-markers/catnum-v8491/,Product Information sheet (TB-style) — direct PDF host returned 404; not saved.
Promega,https://www.promega.com (geo-redirects to https://www.promega.com.cn in this environment),"Protein Molecular Weight Marker, Broad Range",V8491 / V849A (also V8495 / V849B pack variants) — primary SKU **V8491**,Unstained (natural proteins; for SDS-PAGE / Coomassie or silver stain),3,40,8,gray,#334155,1,false,protein-promega-protein-molecular-weight-marker-broad-range,https://www.promega.com/products/protein-analysis/protein-purification-and-detection/protein-molecular-weight-markers/catnum-v8491/,Product Information sheet (TB-style) — direct PDF host returned 404; not saved.
Promega,https://www.promega.com (geo-redirects to https://www.promega.com.cn in this environment),"Protein Molecular Weight Marker, Broad Range",V8491 / V849A (also V8495 / V849B pack variants) — primary SKU **V8491**,Unstained (natural proteins; for SDS-PAGE / Coomassie or silver stain),4,50,8,gray,#334155,1,false,protein-promega-protein-molecular-weight-marker-broad-range,https://www.promega.com/products/protein-analysis/protein-purification-and-detection/protein-molecular-weight-markers/catnum-v8491/,Product Information sheet (TB-style) — direct PDF host returned 404; not saved.
Promega,https://www.promega.com (geo-redirects to https://www.promega.com.cn in this environment),"Protein Molecular Weight Marker, Broad Range",V8491 / V849A (also V8495 / V849B pack variants) — primary SKU **V8491**,Unstained (natural proteins; for SDS-PAGE / Coomassie or silver stain),5,60,8,gray,#334155,1,false,protein-promega-protein-molecular-weight-marker-broad-range,https://www.promega.com/products/protein-analysis/protein-purification-and-detection/protein-molecular-weight-markers/catnum-v8491/,Product Information sheet (TB-style) — direct PDF host returned 404; not saved.
Promega,https://www.promega.com (geo-redirects to https://www.promega.com.cn in this environment),"Protein Molecular Weight Marker, Broad Range",V8491 / V849A (also V8495 / V849B pack variants) — primary SKU **V8491**,Unstained (natural proteins; for SDS-PAGE / Coomassie or silver stain),6,80,8,gray,#334155,1,false,protein-promega-protein-molecular-weight-marker-broad-range,https://www.promega.com/products/protein-analysis/protein-purification-and-detection/protein-molecular-weight-markers/catnum-v8491/,Product Information sheet (TB-style) — direct PDF host returned 404; not saved.
Promega,https://www.promega.com (geo-redirects to https://www.promega.com.cn in this environment),"Protein Molecular Weight Marker, Broad Range",V8491 / V849A (also V8495 / V849B pack variants) — primary SKU **V8491**,Unstained (natural proteins; for SDS-PAGE / Coomassie or silver stain),7,100,8,gray,#334155,1,false,protein-promega-protein-molecular-weight-marker-broad-range,https://www.promega.com/products/protein-analysis/protein-purification-and-detection/protein-molecular-weight-markers/catnum-v8491/,Product Information sheet (TB-style) — direct PDF host returned 404; not saved.
Promega,https://www.promega.com (geo-redirects to https://www.promega.com.cn in this environment),"Protein Molecular Weight Marker, Broad Range",V8491 / V849A (also V8495 / V849B pack variants) — primary SKU **V8491**,Unstained (natural proteins; for SDS-PAGE / Coomassie or silver stain),8,120,8,gray,#334155,1,false,protein-promega-protein-molecular-weight-marker-broad-range,https://www.promega.com/products/protein-analysis/protein-purification-and-detection/protein-molecular-weight-markers/catnum-v8491/,Product Information sheet (TB-style) — direct PDF host returned 404; not saved.
Promega,https://www.promega.com (geo-redirects to https://www.promega.com.cn in this environment),"Protein Molecular Weight Marker, Mid Range",V849C (Mid Range) — also packaged as V849A,Unstained (natural proteins),1,14.4,6,unknown,,,,,https://www.promega.com/products/protein-analysis/protein-purification-and-detection/protein-molecular-weight-markers/,not retrievable.
Promega,https://www.promega.com (geo-redirects to https://www.promega.com.cn in this environment),"Protein Molecular Weight Marker, Mid Range",V849C (Mid Range) — also packaged as V849A,Unstained (natural proteins),2,21.5,6,unknown,,,,,https://www.promega.com/products/protein-analysis/protein-purification-and-detection/protein-molecular-weight-markers/,not retrievable.
Promega,https://www.promega.com (geo-redirects to https://www.promega.com.cn in this environment),"Protein Molecular Weight Marker, Mid Range",V849C (Mid Range) — also packaged as V849A,Unstained (natural proteins),3,31,6,unknown,,,,,https://www.promega.com/products/protein-analysis/protein-purification-and-detection/protein-molecular-weight-markers/,not retrievable.
Promega,https://www.promega.com (geo-redirects to https://www.promega.com.cn in this environment),"Protein Molecular Weight Marker, Mid Range",V849C (Mid Range) — also packaged as V849A,Unstained (natural proteins),4,45,6,unknown,,,,,https://www.promega.com/products/protein-analysis/protein-purification-and-detection/protein-molecular-weight-markers/,not retrievable.
Promega,https://www.promega.com (geo-redirects to https://www.promega.com.cn in this environment),"Protein Molecular Weight Marker, Mid Range",V849C (Mid Range) — also packaged as V849A,Unstained (natural proteins),5,66.2,6,unknown,,,,,https://www.promega.com/products/protein-analysis/protein-purification-and-detection/protein-molecular-weight-markers/,not retrievable.
Promega,https://www.promega.com (geo-redirects to https://www.promega.com.cn in this environment),"Protein Molecular Weight Marker, Mid Range",V849C (Mid Range) — also packaged as V849A,Unstained (natural proteins),6,97.4,6,unknown,,,,,https://www.promega.com/products/protein-analysis/protein-purification-and-detection/protein-molecular-weight-markers/,not retrievable.
Promega,https://www.promega.com (geo-redirects to https://www.promega.com.cn in this environment),"Protein Molecular Weight Markers, Biotinylated",V8495 (Biotinylated marker set) / also W1501-family variants,Biotinylated (for use with streptavidin-HRP chemiluminescent western detection),1,14.4,7,unknown,,,,,https://www.promega.com/products/protein-analysis/protein-purification-and-detection/protein-molecular-weight-markers/,not retrievable.
Promega,https://www.promega.com (geo-redirects to https://www.promega.com.cn in this environment),"Protein Molecular Weight Markers, Biotinylated",V8495 (Biotinylated marker set) / also W1501-family variants,Biotinylated (for use with streptavidin-HRP chemiluminescent western detection),2,21.5,7,unknown,,,,,https://www.promega.com/products/protein-analysis/protein-purification-and-detection/protein-molecular-weight-markers/,not retrievable.
Promega,https://www.promega.com (geo-redirects to https://www.promega.com.cn in this environment),"Protein Molecular Weight Markers, Biotinylated",V8495 (Biotinylated marker set) / also W1501-family variants,Biotinylated (for use with streptavidin-HRP chemiluminescent western detection),3,31,7,unknown,,,,,https://www.promega.com/products/protein-analysis/protein-purification-and-detection/protein-molecular-weight-markers/,not retrievable.
Promega,https://www.promega.com (geo-redirects to https://www.promega.com.cn in this environment),"Protein Molecular Weight Markers, Biotinylated",V8495 (Biotinylated marker set) / also W1501-family variants,Biotinylated (for use with streptavidin-HRP chemiluminescent western detection),4,45,7,unknown,,,,,https://www.promega.com/products/protein-analysis/protein-purification-and-detection/protein-molecular-weight-markers/,not retrievable.
Promega,https://www.promega.com (geo-redirects to https://www.promega.com.cn in this environment),"Protein Molecular Weight Markers, Biotinylated",V8495 (Biotinylated marker set) / also W1501-family variants,Biotinylated (for use with streptavidin-HRP chemiluminescent western detection),5,66.2,7,unknown,,,,,https://www.promega.com/products/protein-analysis/protein-purification-and-detection/protein-molecular-weight-markers/,not retrievable.
Promega,https://www.promega.com (geo-redirects to https://www.promega.com.cn in this environment),"Protein Molecular Weight Markers, Biotinylated",V8495 (Biotinylated marker set) / also W1501-family variants,Biotinylated (for use with streptavidin-HRP chemiluminescent western detection),6,97.4,7,unknown,,,,,https://www.promega.com/products/protein-analysis/protein-purification-and-detection/protein-molecular-weight-markers/,not retrievable.
Promega,https://www.promega.com (geo-redirects to https://www.promega.com.cn in this environment),"Protein Molecular Weight Markers, Biotinylated",V8495 (Biotinylated marker set) / also W1501-family variants,Biotinylated (for use with streptavidin-HRP chemiluminescent western detection),7,160,7,unknown,,,,,https://www.promega.com/products/protein-analysis/protein-purification-and-detection/protein-molecular-weight-markers/,not retrievable.
SERVA,"serva.de (SERVA Electrophoresis GmbH, Heidelberg, Germany)","Protein Test Mixture 6 for SDS PAGE  (unstained, lyophilized)",**39207.01**,"Unstained, lyophilized natural-protein mixture",1,14.4,6,unknown,,,,,,
SERVA,"serva.de (SERVA Electrophoresis GmbH, Heidelberg, Germany)","Protein Test Mixture 6 for SDS PAGE  (unstained, lyophilized)",**39207.01**,"Unstained, lyophilized natural-protein mixture",2,20.1,6,unknown,,,,,,
SERVA,"serva.de (SERVA Electrophoresis GmbH, Heidelberg, Germany)","Protein Test Mixture 6 for SDS PAGE  (unstained, lyophilized)",**39207.01**,"Unstained, lyophilized natural-protein mixture",3,30,6,unknown,,,,,,
SERVA,"serva.de (SERVA Electrophoresis GmbH, Heidelberg, Germany)","Protein Test Mixture 6 for SDS PAGE  (unstained, lyophilized)",**39207.01**,"Unstained, lyophilized natural-protein mixture",4,43,6,unknown,,,,,,
SERVA,"serva.de (SERVA Electrophoresis GmbH, Heidelberg, Germany)","Protein Test Mixture 6 for SDS PAGE  (unstained, lyophilized)",**39207.01**,"Unstained, lyophilized natural-protein mixture",5,67,6,unknown,,,,,,
